rm_key,Loan_Closed_Date,census_block_order_key,foa_mgmt_co_dim_key,owner_key,Principal Program Detail Code,Stmt_date,Financial Rating Letter Grade,DSC_Ratio_II,Current_Ratio,Total Total Funds Flow Prior to CE & D/S (Line 62),Total Replacement Reserve Reimbursements (Line 18A),Total Interest Income Earned on R/R and Special Escrow (Line 78),Total Gross Debt Service - Mortgage (MHFA) (Line 66),Total Gross Debt Service - Energy Loans (Line 68),Total Current Assets (Line 230),Total Current Liabilities (Line 280),Current Portion of Mortgage Payable (Line 251),Notes & Advances - due within 1 year (Line 252),Gross Sf Residential,Gross Sf Residential Communal,Gross Sf Residential Noncommunal,Gross Sf Commercial,Gross Sf Unfinished Space,Gross Sf Parking Structure,Square Footage Net Rentable,Square Footage Residential Net Rentable,Square Footage Commercial Net Rentable,Number Of Buildings,Number Of Predominant Stories,Number Of Elevators,Total Gross Sf Land,Total Gross Sf Buildings,Total Rental Units,Low Income Rental Units,Moderate Income Rental Units,Market Rate Rental Units,Non_revenue Rental Units,Elderly Restricted Rental Units,Unrestricted Rental Units,Student Rental Units,Other Restricted Rental Units,Fully Access Handicapped Rental Units,Partially Access Handicapped Rental Units,Average Bedroom Density,Studio Rental Units,One Bedroom Rental Units,Two Bedroom Rental Units,Three Bedroom Rental Units,Four Bedroom Rental Units,Five Bedroom Rental Units,Six Bedroom Rental Units
873,11/07/1980,104,290,45,S8SUBR,12/31/1997,A,1.52,1.26,"1,159,414",0,"133,957","672,945",0,"514,465","593,362","185,604",0,0,0,0,0,0,0,"94,020","94,020",0,3,3,3,"705,263","125,280",160,160,0,0,0,160,0,0,0,16,7,1.09,0,145,15,0,0,0,0
874,4/28/1980,116,122,50,S8NCON,12/31/1997,A,1.11,4.12,"2,172,572","68,889","77,175","1,818,283",0,"1,319,573","1,041,433","720,864",0,"238,209","6,074","232,135",0,0,0,"166,226","166,226",0,1,7,3,"157,143","238,209",261,261,0,0,0,260,1,0,0,21,0,1.12,0,229,32,0,0,0,0
875,11/21/1979,160,122,50,S8SUBR,12/31/1997,A,1.24,2.13,"1,134,227","133,163","32,689","778,402",0,"846,286","706,374","309,373",0,0,0,0,0,0,0,"105,270","105,270",0,4,4,4,"264,409","152,570",169,169,0,0,0,155,14,0,0,15,0,1.34,0,111,58,0,0,0,0
876,11/20/1981,1142,122,50,S8NCON,12/31/1997,A,1.24,8.11,"1,544,636","60,176","57,047","1,155,264",0,"1,056,202","605,183","474,979",0,"126,816","20,955","105,861",0,0,302,"98,364","98,364",0,1,7,2,"106,362","127,118",161,160,0,0,1,160,1,0,0,16,0,1.13,0,140,21,0,0,0,0
877,01/09/1980,446,122,50,S8SUBR,12/31/1997,A,1.54,11.79,"1,680,323","38,335","99,515","1,004,817",0,"2,320,823","352,706","155,917",0,0,0,0,1,0,0,"168,331","168,330",1,2,5,5,"143,355","267,825",230,230,0,0,0,148,82,0,0,19,0,1.44,0,128,102,0,0,0,0
880,5/28/1980,355,229,15,S8NCON,12/31/1997,B,1.02,1.16,"617,777","61,391","13,714","528,563","5,772","489,839","506,058","84,755",0,0,0,0,0,0,0,"109,340","109,340",0,28,2,0,"2,613,600","119,720",156,156,0,0,0,88,68,0,0,9,0,1.5,0,88,58,10,0,0,0
881,4/27/1982,1186,67,101,S8SUBR,12/31/1997,B,1.25,0.95,"1,392,671","203,794","42,063","914,538",0,"359,354","529,458","151,220",0,0,0,0,0,0,0,"96,736","96,736",0,2,5,3,"166,740","144,857",140,139,0,0,1,130,10,0,0,14,0,1.2,0,115,22,3,0,0,0
882,4/30/1980,1218,160,136,S8NCON,12/31/1997,A,1.12,3.77,"1,320,851","254,544","45,164","907,866",0,"487,259","206,363","77,014",0,"142,053","8,125","133,928",0,0,0,"97,223","97,223",0,3,6,3,"169,901","142,053",162,162,0,0,0,150,12,0,0,22,0,1.02,38,99,13,8,4,0,0
883,01/11/1980,1187,160,136,S8NCON,12/31/1997,A,1.2,2.01,"1,250,133","256,123","52,941","781,073",0,"577,658","493,997","206,331",0,0,0,0,0,0,0,"90,547","90,547",0,4,8,2,"106,703","139,104",159,159,0,0,0,143,16,0,0,10,0,1.19,0,130,27,2,0,0,0
884,10/12/1979,280,149,156,S8NCON,12/31/1997,B,1.11,0.59,"626,674","8,247","14,235","542,233",0,"421,461","855,357","136,321",0,"98,900","2,437","96,463",0,0,0,"65,850","65,850",0,1,6,2,"243,936","98,900",101,100,0,0,1,100,1,0,0,6,0,1.21,0,80,21,0,0,0,0
888,11/01/1983,713,36,109,S8NCON,12/31/1997,A,1.05,1.64,"801,989","63,227","35,927","669,266",0,"146,444","212,914","123,438",0,"107,304","2,300","105,004",0,0,0,"85,208","85,208",0,3,3,0,"241,888","107,304",104,103,0,0,1,103,1,0,0,11,0,1.17,0,86,18,0,0,0,0
889,04/04/1980,329,36,109,S8SUBR,12/31/1997,A,1.11,2.52,"653,934","96,856","26,747","478,490",0,"264,314","170,461","65,456",0,"140,000",0,"140,000",0,0,0,"130,232","130,232",0,13,2,0,"1,235,143","140,000",148,148,0,0,0,0,148,0,0,8,0,1.69,0,64,66,18,0,0,0
890,10/07/1980,322,141,151,S8SUBR,12/31/1997,B,1.34,0.86,"277,060","71,317","12,234","144,086",0,"79,495","115,935","23,813",0,0,0,0,0,0,0,"27,750","27,750",0,6,5,1,"18,680","46,035",45,45,0,0,0,9,36,0,0,2,0,1.27,0,33,12,0,0,0,0
891,10/31/1980,539,122,50,S8NCON,12/31/1997,A,1.38,4.7,"651,346","56,052","24,186","415,061",0,"377,433","254,790","174,520",0,"61,244","2,362","58,882",0,0,0,"42,416","42,416",0,1,4,2,"56,504","61,244",65,65,0,0,0,65,0,0,0,7,0,1.35,0,42,23,0,0,0,0
892,6/16/1980,1182,148,155,S8SUBR,12/31/1997,A,1.49,12.49,"543,664",0,"29,014","345,926",0,"995,293","185,119","105,400",0,0,0,0,0,0,0,"60,831","60,831",0,3,5,2,"130,284","74,356",89,89,0,0,0,73,16,0,0,8,0,1.19,11,53,22,3,0,0,0
893,11/10/1980,961,257,124,S8SUBR,12/31/1997,A,1.17,1.23,"407,926",0,0,"349,937",0,"355,918","335,915","46,607",0,0,0,0,0,0,0,"76,640","76,640",0,5,4,2,"49,600","93,610",100,100,0,0,0,77,23,0,0,0,0,1.11,9,71,20,0,0,0,0
896,01/04/1980,1226,149,156,S8SUBR,12/31/1997,A,1.14,1.46,"1,056,919","169,841","23,378","755,159",0,"339,758","356,522","124,169",0,0,0,0,0,0,0,"139,760","139,760",0,11,5,4,"93,635","191,750",180,180,0,0,0,57,123,0,0,10,0,1.79,0,69,85,20,6,0,0
897,10/05/1979,360,36,109,S8SUBR,12/31/1997,A,1.28,2.08,"252,012","19,037","9,196","175,295",0,"158,695","139,934","63,817",0,"56,749","9,007","47,742","1,215",0,0,"33,161","31,946","1,215",2,5,1,"22,038","57,964",50,50,0,0,0,50,0,0,0,5,0,0.96,5,42,3,0,0,0,0
898,01/04/1980,1230,229,15,S8SUBR,12/31/1997,A,1.14,1.56,"682,282","38,810","6,784","556,924",0,"326,393","305,533","96,793",0,0,0,0,0,0,0,"106,250","106,250",0,8,6,0,"122,569","144,670",163,163,0,0,0,90,73,0,0,12,0,1.38,0,113,38,12,0,0,0
899,11/07/1979,257,161,104,S8NCON,12/31/1997,A,1.19,1.97,"1,014,332","17,000","31,713","810,091",0,"476,983","659,739","217,255","200,914","162,642","2,900","159,742",0,0,0,"117,180","117,180",0,2,6,4,"396,311","162,642",160,160,0,0,0,160,0,0,0,21,0,1.19,0,130,30,0,0,0,0
900,11/15/1979,192,97,67,S8NCON,12/31/1997,A,1.26,13.58,"2,042,286","159,149","58,506","1,452,904",0,"2,309,015","991,783","821,740",0,0,0,0,0,0,0,"133,577","133,577",0,1,8,4,"158,956","201,342",202,202,0,0,0,202,0,0,0,20,10,1.12,0,178,24,0,0,0,0
902,6/13/1980,183,97,67,S8SUBR,12/31/1997,A,2.15,17.47,"237,853","26,803","3,230","96,864",0,"582,270","46,116","12,795",0,"32,290",420,"31,870",0,0,0,"20,742","20,742",0,3,3,1,"37,756","32,290",26,26,0,0,0,20,6,0,0,2,0,1.58,0,17,3,6,0,0,0
903,11/15/1979,49,36,109,S8SUBR,12/31/1997,A,1.52,6.16,"893,394","330,647","36,353","346,278",0,"1,235,525","261,594","61,040",0,"94,367","4,948","89,419","11,931",0,0,"84,005","72,074","11,931",3,4,1,"70,237","106,298",101,100,0,0,1,87,14,0,0,10,0,1.13,2,84,15,0,0,0,0
904,3/19/1980,89,83,75,S8LMSA,12/31/1997,A,1.18,4.33,"538,580","14,251","26,267","420,681",0,"342,303","258,899","179,788",0,"71,236","1,898","69,338","1,800",0,0,"51,381","49,731","1,650",1,4,1,"49,266","73,036",75,75,0,0,0,75,0,0,0,8,4,1.12,0,66,9,0,0,0,0
905,4/20/1982,85,148,111,S8SUBR,12/31/1997,A,1.24,1.94,"1,032,195",0,"26,961","808,088",0,"312,825","292,712","131,055",0,"164,848","1,864","162,984",0,0,0,"162,984","162,984",0,26,2,0,"122,023","164,848",150,150,0,0,0,0,150,0,0,0,0,2,0,15,120,15,0,0,0
907,4/21/1982,746,229,77,S8NCON,12/31/1997,A,1.17,2.58,"394,270","10,871","13,270","315,175",0,"152,302","113,168","54,114",0,"49,227",0,"49,227",0,0,0,"39,229","39,229",0,2,2,0,"923,036","49,227",58,58,0,0,0,48,10,0,0,7,0,1.4,0,40,13,5,0,0,0
908,11/18/1980,1147,507,41,S8SUBR,12/31/1997,A,1.39,3.54,"475,607","42,330","13,059","301,963",0,"628,801","217,189","39,315",0,"82,425","1,005","81,420","3,312",0,0,"55,071","52,189","2,882",3,4,2,"32,233","85,737",71,71,0,0,0,41,30,0,0,6,0,1.21,0,56,15,0,0,0,0
910,9/19/1984,412,113,88,SHARP,12/31/1997,C,0.95,0.78,"974,543","97,421","9,196","916,230",0,"141,045","314,449","133,225",0,"153,060","4,500","148,560",0,0,0,"131,198","131,198",0,13,3,2,"696,960","153,060",170,43,0,127,0,60,110,0,0,10,0,1.86,0,60,74,36,0,0,0
912,10/13/1982,603,148,111,S8NCON,12/31/1997,A,1.13,1.78,"943,169","20,611","21,489","795,864",0,"280,007","280,911","123,347",0,0,0,0,0,0,0,"81,289","81,289",0,5,3,1,"1,001,880","109,223",120,120,0,0,0,50,70,0,0,9,0,1.68,0,50,58,12,0,0,0
915,02/06/1981,1161,85,44,S8SUBR,12/31/1997,A,1.39,2.49,"285,398","4,258","8,183","196,524",0,"146,750","110,401","51,391",0,0,0,0,0,0,0,"30,757","30,757",0,2,4,0,"42,299","55,410",40,40,0,0,0,40,0,0,0,4,0,1.13,0,35,5,0,0,0,0
916,01/10/1983,118,232,5,S8SUBR,12/31/1997,A,1.44,1.43,"1,076,877","128,512","45,270","627,787",0,"260,274","292,929","111,000",0,"115,295","6,295","109,000",0,0,0,"83,711","83,711",0,2,6,0,"69,833","115,295",125,124,0,0,1,124,1,0,0,6,0,0.99,6,114,5,0,0,0,0
917,10/09/1980,345,59,58,S8SUBR,12/31/1997,A,1.17,1.63,"921,008",0,"12,064","777,757",0,"389,716","316,197","77,000",0,"200,665","4,434","196,231",0,0,0,"116,441","116,441",0,11,5,0,"108,529","200,665",173,173,0,0,0,112,61,0,0,13,0,1.46,0,102,63,8,0,0,0
918,04/05/1983,631,231,40,S8NCON,12/31/1997,A,1.47,1.22,"2,114,143",0,"55,018","1,397,124",0,"656,625","777,725","239,273",0,"200,310",0,"200,310",0,0,0,"150,006","150,006",0,2,4,2,"733,346","200,310",236,235,0,0,1,235,1,0,0,24,0,1,0,236,0,0,0,0,0
920,10/30/1981,512,148,111,S8SUBR,12/31/1997,A,1.14,1.98,"152,626","26,136","22,737","90,773",0,"48,808","48,429","23,754",0,"19,100",567,"18,533",0,0,0,"12,522","12,522",0,1,2,0,"76,169","19,100",18,18,0,0,0,18,0,0,0,1,0,1.33,0,12,6,0,0,0,0
922,5/19/1982,1058,122,50,S8SUBR,12/31/1997,A,1.14,1.28,"726,725","64,714","41,742","542,646",0,"307,814","329,264","88,007",0,"74,634","2,423","72,211",0,0,0,"49,528","49,528",0,1,7,2,"36,208","74,634",91,90,0,0,1,91,0,0,0,15,0,1.11,0,81,10,0,0,0,0
923,10/13/1982,600,148,111,S8NCON,12/31/1997,B,1.19,0.69,"427,166","18,758","9,697","335,727",0,"146,400","268,496","54,952",0,"46,796",0,"46,796",0,0,0,"30,852","30,852",0,4,2,0,"351,094","46,796",50,50,0,0,0,0,50,0,0,4,0,1.96,0,18,16,16,0,0,0
925,4/28/1982,689,122,50,S8NCON,12/31/1997,A,1.47,1.7,"659,717",0,"26,915","429,715",0,"374,058","294,928","74,277",0,"66,075","1,852","64,223",0,0,0,"53,881","53,881",0,6,2,0,"239,580","66,075",81,80,0,0,1,80,1,0,0,8,0,1.06,0,76,5,0,0,0,0
927,11/15/1982,880,148,29,S8SUBR,12/31/1997,A,1.16,1.5,"299,034","16,272","6,115","239,186",0,"204,942","149,272","12,262",0,"31,224",84,"31,140",0,0,0,"22,251","22,251",0,1,6,1,"7,204","31,224",39,39,0,0,0,0,39,0,0,2,2,1.49,0,22,15,2,0,0,0
930,3/24/1983,710,257,124,S8NCON,12/31/1997,B,1.24,0.87,"833,860","98,300","15,748","579,250",0,"281,138","423,840","100,928",0,"79,940","2,500","77,440",0,0,0,"50,875","50,875",0,1,4,1,"182,903","79,940",100,100,0,0,0,100,0,0,0,11,0,0.75,25,75,0,0,0,0,0
932,10/29/1982,287,319,125,S8SUBR,12/31/1997,A,1.1,3.8,"623,316","58,363","3,305","509,419",0,"267,146","153,764","83,383",0,"93,435","4,500","88,935",0,0,0,"64,500","64,500",0,10,3,1,"79,750","93,435",82,81,0,0,1,32,50,0,0,5,0,1.88,0,29,34,19,0,0,0
933,01/05/1983,487,36,109,S8NCON,12/31/1997,B,1.41,0.7,"825,408",0,"30,591","564,368",0,"160,400","326,209","96,654",0,"77,912","1,762","76,150",0,0,0,"52,122","52,122",0,1,5,2,"140,786","77,912",96,95,0,0,1,87,9,0,0,9,0,0.88,22,64,10,0,0,0,0
936,10/08/1982,834,451,117,S8SUBR,12/31/1997,A,1.15,1.64,"686,783",0,"22,199","576,855",0,"493,800","420,997","120,595",0,"77,658","4,370","73,288","3,982",0,0,"47,324","43,446","3,878",1,8,2,"12,760","81,640",135,85,0,50,0,135,0,0,0,7,0,0.07,126,9,0,0,0,0,0
937,12/08/1983,621,158,122,S8SUBR,12/31/1997,A,1.24,1.71,"554,550","29,109","8,145","416,359",0,"224,308","198,595","67,122",0,"86,500","6,900","79,600",0,0,0,"58,050","58,050",0,1,3,1,"140,714","86,500",75,42,0,32,1,67,8,0,0,8,0,1.52,0,44,23,8,0,0,0
938,10/27/1982,88,83,75,S8NCON,12/31/1997,A,1.27,1.52,"382,930","49,508","19,619","248,052",0,"150,985","140,224","40,996",0,"41,188","1,407","39,781",0,0,0,"28,662","28,662",0,1,3,1,"169,884","41,188",49,49,0,0,0,49,0,0,0,6,0,1.12,0,43,6,0,0,0,0
944,10/05/1982,699,329,102,S8NCON,12/31/1997,A,1.43,2.41,"911,350","133,066","18,972","531,366",0,"204,482","112,256","27,242",0,"72,421",720,"71,701","5,223",0,0,"57,647","52,424","5,223",1,9,2,"32,283","77,644",80,80,0,0,0,80,0,0,0,8,0,1.2,0,64,16,0,0,0,0
946,10/08/1982,646,66,8,S8NCON,12/31/1997,A,1.15,4.11,"693,690",0,"25,342","579,393",0,"491,354","147,520","28,020",0,"87,389","3,370","84,019",0,0,0,"79,458","79,458",0,11,2,0,"809,780","87,389",96,95,0,1,0,47,49,0,0,10,0,1.72,0,47,33,12,4,0,0
953,06/12/1985,289,229,15,SOFT,12/31/1997,B,1.13,0.96,"528,229",0,"16,301","451,888",0,"91,830","167,216","72,011",0,"117,550","4,650","112,900",0,0,0,"79,100","79,100",0,1,4,2,"203,861","117,550",103,36,0,66,1,36,67,0,0,6,0,1.6,0,41,62,0,0,0,0
954,6/24/1983,640,122,50,S8NCON,12/31/1997,A,1.36,1.42,"819,297","90,251","1,034","534,780",0,"470,297","435,888","104,490",0,"74,768","3,600","71,168",0,0,0,"56,857","56,857",0,6,2,0,0,"74,768",111,110,0,0,1,110,1,0,0,11,0,0.76,28,82,1,0,0,0,0
955,11/01/1985,146,319,146,OSDEBT,12/31/1997,A,1.02,2.17,"1,389,058","111,369","5,578","1,251,923",0,"527,095","437,920","194,644",0,"131,667","26,935","104,732",0,0,"15,523","111,322","111,322",0,1,16,3,"95,050","147,190",129,43,0,86,0,0,129,0,0,7,0,1.79,0,38,80,11,0,0,0
957,08/09/1985,518,76,139,SOFT,12/31/1997,A,1.15,1.17,"1,664,145","286,697","47,345","1,161,449",0,"575,019","678,780","171,407","16,388","191,414","7,568","183,846",0,0,0,"140,168","140,168",0,1,21,2,"34,562","191,414",140,35,0,105,0,0,140,0,0,0,0,1.76,0,33,107,0,0,0,0
960,02/01/1985,125,79,32,SOFT,12/31/1997,B,1.05,0.47,"952,568","104,568","11,467","796,046",0,"81,645","295,267","122,802",0,"103,490","3,760","99,730","6,050",0,0,"68,793","63,620","5,173",4,5,2,"459,558","109,540",117,30,0,87,0,0,117,0,0,6,0,0.93,24,77,16,0,0,0,0
965,12/19/1984,362,319,65,INTERN,12/31/1997,B,1,0.91,"487,778","186,264","13,937","288,738",0,"254,374","315,792","37,000",0,"142,928","1,824","141,104","11,200",0,0,"107,136","97,200","9,936",3,5,2,"206,910","154,128",94,20,4,70,0,0,94,0,0,2,0,1.24,0,74,17,3,0,0,0
971,7/16/1985,655,319,65,INTERN,12/31/1997,C,0.68,6.13,"144,759","9,901","1,606","196,491",0,"117,846","76,393","57,163",0,"25,500","1,500","24,000",0,0,0,"20,000","20,000",0,1,3,1,"48,885","25,500",27,12,0,15,0,27,0,0,0,3,0,1.07,2,21,4,0,0,0,0
972,12/01/1986,1046,80,39,SOFT,12/31/1997,A,1.06,3.87,"16,312,789","169,600","18,096","15,212,152","31,673","10,380,033","3,951,382","1,272,346",0,0,0,0,0,0,0,0,0,0,57,3,11,"1,900,941",0,"1,283",400,0,883,0,91,"1,192",0,0,65,0,1.99,0,371,653,183,60,12,4
974,11/01/1985,1173,253,14,SHARP,12/31/1997,F,0.86,0.48,"1,284,287","43,840","9,544","1,432,198",0,"382,778","1,278,826","479,579",0,"158,483","6,065","152,418","27,355",0,0,"153,832","126,477","27,355",7,6,4,"127,805","185,838",171,123,0,48,0,0,171,0,0,6,0,1.18,17,106,48,0,0,0,0
976,2/24/1986,1196,79,32,SOFT,12/31/1997,D,0.9,0.31,"675,985","44,101","4,647","700,631",0,"84,846","412,495","99,866","38,800","131,265","7,893","123,372","14,756",0,0,"98,388","85,280","13,108",5,8,2,"44,668","146,021",108,27,0,81,0,0,108,0,0,6,0,1.79,0,23,85,0,0,0,0
977,01/07/1987,910,175,134,SHARP,12/31/1997,A,1.04,3.92,"3,615,003","94,622","11,680","3,377,431",0,"1,960,475","1,026,752","526,000",0,"340,477","5,595","334,882","6,563",0,0,"252,785","246,717","6,068",8,7,4,"143,748","347,040",269,67,135,67,0,0,269,0,0,18,0,2.02,1,93,92,66,17,0,0
978,11/01/1985,1141,122,50,SOFT,12/31/1997,A,1.06,1.24,"811,323","9,240","5,873","753,192",0,"199,055","290,421","130,075",0,"112,953","2,100","110,853",0,0,0,"82,690","82,690",0,1,6,2,"182,893","112,953",87,22,0,65,0,0,87,0,0,4,0,1.97,0,7,76,4,0,0,0
979,12/20/1985,857,229,15,SOFT,12/31/1997,A,1.06,2.94,"253,947","31,833","5,952","203,371",0,"136,258","80,757","34,486",0,"38,776",0,"38,776",0,0,0,"30,246","30,246",0,1,3,1,"29,261","38,776",30,8,0,22,0,0,30,0,0,2,0,1.9,0,6,21,3,0,0,0
980,04/04/1986,1085,149,33,SOFT,12/31/1997,D,0.88,0.79,"368,538","11,713","8,921","393,218",0,"140,541","276,281","99,111",0,"53,545",459,"53,086","42,254",0,0,"88,569","88,569",0,1,4,2,"91,519","95,799",58,15,0,43,0,0,58,0,0,3,0,1.69,6,18,22,12,0,0,0
981,10/11/1985,222,97,67,SOFT,12/31/1997,A,0.92,1.24,"511,370","4,483","12,143","539,127",0,"110,857","166,683","77,126",0,"80,008",833,"79,175",0,0,0,"60,918","60,918",0,3,3,1,"229,910","80,008",73,19,0,54,0,73,0,0,0,6,0,1.74,0,19,54,0,0,0,0
985,8/19/1985,1004,149,100,SHARP,12/31/1997,B,1.62,0.91,"326,201","11,533","4,589","191,570",0,"191,884","297,184","86,230",0,"2,757,400",0,"2,757,400",0,0,0,0,0,0,6,4,0,"428,000","2,757,400",96,45,50,0,1,0,96,0,0,5,0,2.24,0,25,36,22,13,0,0
986,08/01/1985,1083,149,33,SHARP,12/31/1997,B,1.22,0.64,"311,916","31,770","6,949","223,165",0,"115,736","374,990","89,757","104,715","100,933",0,"100,933","4,150",0,0,"93,805","89,655","4,150",11,0,0,0,"105,083",80,54,26,0,0,0,80,0,0,0,0,2.47,0,6,30,44,0,0,0
987,7/31/1985,985,149,149,SHARP,12/31/1997,A,2.26,1.67,"462,465","73,304","3,951","170,503",0,"240,251","217,223","70,861","2,092","87,255","10,754","76,501","1,127","4,499",265,"71,374","70,247","1,127",10,3,0,"70,297","93,146",82,45,37,0,0,6,76,0,0,0,0,2.38,0,12,37,23,10,0,0
988,04/03/1985,962,319,90,SHARP,12/31/1997,B,1.37,0,"372,491","40,210","4,456","239,794",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,74,39,0,35,0,0,74,0,0,0,0,2.03,0,32,19,12,11,0,0
989,8/19/1985,823,319,55,SHARP,12/31/1997,A,2.25,1.46,"31,471",0,"1,199","13,447",0,"36,701","30,788","5,669",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,0,0,0,0,1.5,1,8,11,0,0,0,0
991,5/21/1985,1097,149,149,SHARP,12/31/1997,B,1.51,0.52,"530,862","93,866","4,055","270,851","15,878","180,063","731,740","106,291","276,117","103,844",0,"103,844","1,000",0,0,"87,901","86,901","1,000",15,0,0,0,"104,844",101,96,0,5,0,0,101,0,0,0,0,1.99,14,18,30,33,6,0,0
992,4/30/1985,810,175,7,SHARP,12/31/1997,A,1.39,8.62,"95,530",0,"1,599","67,650",0,"140,597","48,164","25,049","6,799",0,0,0,0,0,0,0,0,0,4,0,0,0,0,20,10,0,10,0,0,20,0,0,0,0,2.5,0,0,10,10,0,0,0
993,6/14/1985,1066,254,56,SHARP,12/31/1997,B,1.01,0.77,"319,774","10,450","4,410","301,480",0,"102,608","278,598","145,505",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,77,45,32,0,0,0,77,0,0,6,0,1.87,0,31,29,13,4,0,0
995,08/12/1987,152,319,74,DISPA,12/31/1997,A,1.18,1.27,"1,233,075","187,500","31,416","861,103",0,"306,103","401,403","159,559",0,"134,668","2,890","131,778",0,0,0,"99,893","99,893",0,8,3,1,"193,979","134,668",110,28,0,82,0,0,110,0,0,5,0,2.14,0,7,87,10,6,0,0
996,12/23/1987,520,76,139,SOFT,12/31/1997,A,0.94,3.65,"1,428,435",0,"80,328","1,427,937",0,"1,216,879","526,104","192,776",0,"175,245","5,210","170,035","6,797",0,"57,689","139,701","132,904","6,797",1,12,2,"29,941","239,731",126,32,0,94,0,0,126,0,0,8,0,1.67,0,42,84,0,0,0,0
997,04/04/1986,1251,37,113,INTERN,12/31/1997,A,1.04,2.68,"1,014,270","25,796","54,799","899,961",0,"653,419","382,353","138,297",0,"135,727","7,604","128,123",0,0,0,"102,920","102,920",0,1,6,2,"501,419","135,727",107,27,0,80,0,0,107,0,0,6,0,1.75,0,27,80,0,0,0,0
998,1/17/1986,99,148,145,SHRDAL,12/31/1997,A,0.87,1.72,"782,822","17,435","18,037","861,554",0,"355,185","334,681","127,979",0,"90,509",536,"89,973",0,0,0,"68,620","68,620",0,5,5,1,"81,588","90,509",83,40,0,43,0,0,83,0,0,4,0,1.9,0,26,39,18,0,0,0
1000,6/23/1987,910,181,133,SOFT,12/31/1997,B,1.41,0.42,"863,410","57,748","2,355","568,710",0,"98,229","305,812","68,383","4,992","51,399",748,"50,651","1,926",0,880,"38,918","37,118","1,800",3,8,1,"20,769","54,205",61,15,0,46,0,0,61,0,0,5,0,1.69,2,30,15,13,1,0,0
1002,6/22/1987,231,73,137,SHRDAL,12/31/1997,A,1.09,2.97,"2,223,125","116,512","58,533","1,880,211",0,"1,251,059","736,845","315,387",0,"241,555","14,290","227,265",0,0,0,"170,264","170,264",0,1,11,2,"28,706","241,555",176,46,0,130,0,0,176,0,0,9,0,1.55,0,79,97,0,0,0,0
1003,04/04/1986,581,93,140,SOFT,12/31/1997,C,0.98,0.91,"274,961","15,503","1,148","263,322",0,"60,790","104,385","37,872",0,"39,950",400,"39,550",0,0,0,"35,330","35,330",0,5,2,0,"139,392","39,950",38,10,20,8,0,0,38,0,0,3,0,1.84,2,12,14,10,0,0,0
1004,7/27/1987,959,319,90,SOFT,12/31/1997,D,0.89,0.45,"260,521","11,099","14,418","265,264",0,"306,059","4,092,616","2,247,299","1,168,902","30,248","3,108","27,140",0,0,0,"21,231","19,591","1,640",1,5,1,"29,411","30,248",37,10,0,27,0,0,37,0,0,2,0,0.73,10,27,0,0,0,0,0
1005,10/31/1986,1241,93,140,SHARP,12/31/1997,B,1.02,0.18,"320,152","25,854","1,822","287,214",0,"69,101","457,949","64,480",0,"35,430","1,069","34,361","4,700",0,0,"34,285","29,585","4,700",1,6,1,"19,371","40,130",85,45,0,40,0,0,85,0,0,5,0,0,85,0,0,0,0,0,0
1006,01/09/1989,410,149,156,SOFT,12/31/1997,A,1.06,1.08,"1,535,479","50,620","6,081","1,396,927",0,"274,432","472,358","217,410",0,"167,040","3,000","164,040",0,0,0,"149,000","149,000",0,13,3,0,"1,525,035","167,040",148,59,0,89,0,0,148,0,0,7,0,2.39,0,0,95,48,5,0,0
1007,09/10/1987,488,229,15,SOFT,12/31/1997,A,1.04,1.81,"941,626",0,"5,856","897,990",0,"262,618","292,896","147,637",0,"106,376","7,048","99,328",0,0,"5,544","84,736","84,736",0,9,3,0,"718,740","111,920",96,24,0,72,0,0,96,0,0,4,0,2,0,8,80,8,0,0,0
1008,09/02/1987,126,229,15,SOFT,12/31/1997,D,0.96,0.39,"1,001,762","24,289","2,086","1,014,402",0,"92,354","401,707","163,394",0,"130,068","10,848","119,220",0,0,0,"90,470","90,470",0,1,7,2,"392,040","130,068",99,25,0,74,0,0,99,0,0,5,0,1.68,0,32,67,0,0,0,0
1009,10/05/1987,742,229,15,SOFT,12/31/1997,A,1.11,1.61,"1,005,474",0,"6,541","901,604",0,"228,719","298,429","156,042",0,"108,218","2,773","105,445",0,0,0,"88,542","88,542",0,15,2,0,"2,474,208","108,218",90,23,0,67,0,0,90,0,0,5,0,1.5,0,45,45,0,0,0,0
1010,12/31/1986,1221,229,15,SHARP,12/31/1997,B,1.03,0.3,"1,417,512","50,240","7,743","1,319,036",0,"161,626","775,975","243,417",0,"211,426","8,596","202,830",0,0,0,"134,084","134,084",0,1,5,2,"102,235","211,426",155,39,0,116,0,0,155,0,0,0,0,1.9,0,25,120,10,0,0,0
1011,3/20/1989,492,229,15,SOFT,12/31/1997,C,0.95,0.85,"889,025","50,100","3,850","874,848",0,"115,989","222,623","85,905",0,"107,345","2,535","104,810",0,0,"4,970","83,077","83,077",0,6,2,0,"465,613","112,315",90,32,0,58,0,0,90,0,0,5,0,2.03,0,7,73,10,0,0,0
